"DZ_CODE","UR8FOLD","URNAME","Area Name","Council Area","Population","Area Sq Km","People per Sq Km","Overall_SIMD16_rank"
"S01007666",3,"Accessible Small Towns","Annan East - 03","Dumfries and Galloway","491",0.13492,3639.19359620516,4464
"S01007667",3,"Accessible Small Towns","Annan East - 04","Dumfries and Galloway","756",0.21158,3573.11655165895,5871
"S01007668",3,"Accessible Small Towns","Annan East - 05","Dumfries and Galloway","1078",0.18121,5948.89906738039,2236
"S01007669",3,"Accessible Small Towns","Annan East - 06","Dumfries and Galloway","635",0.11447,5547.30497073469,900
"S01007670",3,"Accessible Small Towns","Annan East - 07","Dumfries and Galloway","685",0.11637,5886.39683767294,1859
"S01007672",3,"Accessible Small Towns","Eastriggs - 01","Dumfries and Galloway","852",4.53523,187.86257808314,6393
"S01007677",3,"Accessible Small Towns","Gretna - 02","Dumfries and Galloway","479",0.23717,2019.64835350171,6655
"S01007678",3,"Accessible Small Towns","Gretna - 03","Dumfries and Galloway","741",0.24807,2987.0601040029,2802
"S01007679",3,"Accessible Small Towns","Gretna - 04","Dumfries and Galloway","823",0.20853,3946.67433942358,1688
"S01007680",3,"Accessible Small Towns","Gretna - 05","Dumfries and Galloway","894",0.46698,1914.42888346396,6554
"S01007888",3,"Accessible Small Towns","Drongan - 01","East Ayrshire","1000",0.24836,4026.41327105814,1013
"S01007889",3,"Accessible Small Towns","Drongan - 02","East Ayrshire","488",0.12131,4022.75162806034,1391
"S01007890",3,"Accessible Small Towns","Drongan - 03","East Ayrshire","745",0.16834,4425.56730426518,2148
"S01007891",3,"Accessible Small Towns","Drongan - 04","East Ayrshire","891",0.30271,2943.4111856232,2958
"S01007892",3,"Accessible Small Towns","Mauchline - 01","East Ayrshire","678",0.2416,2806.29139072848,4042
"S01007893",3,"Accessible Small Towns","Mauchline - 02","East Ayrshire","999",0.37162,2688.22991227598,5808
"S01007894",3,"Accessible Small Towns","Mauchline - 03","East Ayrshire","845",0.16974,4978.2019559326,3070
"S01007895",3,"Accessible Small Towns","Mauchline - 04","East Ayrshire","630",0.22252,2831.20618371382,4174
"S01007896",3,"Accessible Small Towns","Mauchline - 05","East Ayrshire","820",0.16747,4896.39935510838,1335
"S01007929",3,"Accessible Small Towns","Northern and Irvine Valley Rural - 05","East Ayrshire","1530",46.24227,33.0866110162845,5430
"S01007932",3,"Accessible Small Towns","Stewarton East - 01","East Ayrshire","803",0.30267,2653.05448177883,6304
"S01007933",3,"Accessible Small Towns","Stewarton East - 02","East Ayrshire","835",0.22728,3673.88243576206,4223
"S01007934",3,"Accessible Small Towns","Stewarton East - 03","East Ayrshire","700",0.15681,4464.00102034309,2580
"S01007935",3,"Accessible Small Towns","Stewarton East - 04","East Ayrshire","798",0.2418,3300.24813895782,2384
"S01007936",3,"Accessible Small Towns","Stewarton East - 05","East Ayrshire","991",0.32034,3093.5880626834,6755
"S01007937",3,"Accessible Small Towns","Stewarton West - 01","East Ayrshire","995",0.27145,3665.50009209799,5753
"S01007938",3,"Accessible Small Towns","Stewarton West - 02","East Ayrshire","698",0.1665,4192.19219219219,2415
"S01007939",3,"Accessible Small Towns","Stewarton West - 03","East Ayrshire","766",0.204,3754.90196078431,1327
"S01007940",3,"Accessible Small Towns","Darvel - 01","East Ayrshire","1031",0.29502,3494.67832689309,2238
"S01007941",3,"Accessible Small Towns","Darvel - 02","East Ayrshire","611",0.24862,2457.56576301183,5761
"S01007942",3,"Accessible Small Towns","Darvel - 03","East Ayrshire","646",0.10518,6141.85206312987,2982
"S01007943",3,"Accessible Small Towns","Darvel - 04","East Ayrshire","653",0.26779,2438.47791179656,3013
"S01007944",3,"Accessible Small Towns","Darvel - 05","East Ayrshire","902",0.21876,4123.24008045346,2293
"S01007949",3,"Accessible Small Towns","Galston - 01","East Ayrshire","668",0.20071,3328.18494345075,3851
"S01007950",3,"Accessible Small Towns","Galston - 02","East Ayrshire","898",0.29716,3021.94104186297,5475
"S01007951",3,"Accessible Small Towns","Galston - 03","East Ayrshire","925",0.22911,4037.36196586792,3067
"S01007952",3,"Accessible Small Towns","Galston - 04","East Ayrshire","626",0.17808,3515.27403414196,624
"S01007953",3,"Accessible Small Towns","Galston - 05","East Ayrshire","958",0.23649,4050.91124360438,2191
"S01007954",3,"Accessible Small Towns","Galston - 06","East Ayrshire","697",0.13455,5180.2303976217,473
"S01008153",3,"Accessible Small Towns","Milton of Campsie - 01","East Dunbartonshire","861",0.22034,3907.59734955069,5132
"S01008154",3,"Accessible Small Towns","Milton of Campsie - 02","East Dunbartonshire","757",0.17858,4238.99652816665,4841
"S01008155",3,"Accessible Small Towns","Milton of Campsie - 03","East Dunbartonshire","678",0.13979,4850.1323413692,4645
"S01008156",3,"Accessible Small Towns","Milton of Campsie - 04","East Dunbartonshire","926",7.7231,119.900040139322,2978
"S01008157",3,"Accessible Small Towns","Milton of Campsie - 05","East Dunbartonshire","826",0.30123,2742.09076121236,4432
"S01008158",3,"Accessible Small Towns","Lennoxtown - 01","East Dunbartonshire","650",0.13845,4694.83568075117,6156
"S01008159",3,"Accessible Small Towns","Lennoxtown - 02","East Dunbartonshire","929",0.20718,4484.02355439714,1202
"S01008160",3,"Accessible Small Towns","Lennoxtown - 03","East Dunbartonshire","1027",0.41299,2486.74302041212,2056
"S01008161",3,"Accessible Small Towns","Lennoxtown - 04","East Dunbartonshire","1039",30.86881,33.6585699286756,5275
"S01008162",3,"Accessible Small Towns","Lennoxtown - 05","East Dunbartonshire","1064",27.64934,38.4819312142713,4317
"S01008210",3,"Accessible Small Towns","IZ09 - 01","East Lothian","949",0.22579,4203.02050577971,3895
"S01008211",3,"Accessible Small Towns","IZ09 - 02","East Lothian","832",0.15713,5294.97868007382,2583
"S01008212",3,"Accessible Small Towns","IZ09 - 03","East Lothian","564",0.0841,6706.30202140309,5711
"S01008213",3,"Accessible Small Towns","IZ09 - 04","East Lothian","980",0.17714,5532.34729592413,6253
"S01008214",3,"Accessible Small Towns","IZ09 - 05","East Lothian","714",0.15915,4486.33364750236,1973
"S01008215",3,"Accessible Small Towns","IZ09 - 06","East Lothian","687",0.09119,7533.7208027196,4540
"S01008216",3,"Accessible Small Towns","IZ09 - 07","East Lothian","491",0.10753,4566.16758114015,5970
"S01008250",3,"Accessible Small Towns","IZ14 - 06","East Lothian","1190",51.64167,23.0434066133028,4905
"S01008251",3,"Accessible Small Towns","IZ15 - 01","East Lothian","855",0.31168,2743.19815195072,6762
"S01008252",3,"Accessible Small Towns","IZ15 - 02","East Lothian","832",0.4045,2056.86032138442,6669
"S01008253",3,"Accessible Small Towns","IZ15 - 03","East Lothian","801",0.27054,2960.74517631404,3370
"S01008254",3,"Accessible Small Towns","IZ15 - 04","East Lothian","999",0.24116,4142.47802288937,3120
"S01008255",3,"Accessible Small Towns","IZ15 - 05","East Lothian","748",0.15703,4763.42100235624,3709
"S01008256",3,"Accessible Small Towns","IZ16 - 01","East Lothian","815",0.1692,4816.78486997636,2339
"S01008257",3,"Accessible Small Towns","IZ16 - 02","East Lothian","708",0.18638,3798.69084665737,3151
"S01008258",3,"Accessible Small Towns","IZ16 - 03","East Lothian","778",0.16687,4662.31197938515,5545
"S01008259",3,"Accessible Small Towns","IZ16 - 04","East Lothian","835",0.44093,1893.72462749189,3567
"S01008260",3,"Accessible Small Towns","IZ16 - 05","East Lothian","783",0.30607,2558.23831149737,2366
"S01008261",3,"Accessible Small Towns","IZ16 - 06","East Lothian","876",0.13814,6341.39278992327,2170
"S01008295",3,"Accessible Small Towns","West Neilston and Uplawmoor - 01","East Renfrewshire","871",0.17447,4992.26228004815,5803
"S01008296",3,"Accessible Small Towns","West Neilston and Uplawmoor - 02","East Renfrewshire","631",0.21302,2962.16317716646,2906
"S01008297",3,"Accessible Small Towns","West Neilston and Uplawmoor - 03","East Renfrewshire","847",0.17931,4723.66293012102,5590
"S01008298",3,"Accessible Small Towns","West Neilston and Uplawmoor - 04","East Renfrewshire","742",14.77001,50.2369328118261,4156
"S01008299",3,"Accessible Small Towns","West Neilston and Uplawmoor - 05","East Renfrewshire","807",0.18136,4449.7132774592,1393
"S01008300",3,"Accessible Small Towns","West Neilston and Uplawmoor - 06","East Renfrewshire","794",0.30243,2625.40091922098,2492
"S01008301",3,"Accessible Small Towns","West Neilston and Uplawmoor - 07","East Renfrewshire","771",13.99383,55.0957100379239,4740
"S01008355",3,"Accessible Small Towns","Eaglesham and Waterfoot - 01","East Renfrewshire","668",0.2809,2378.07048771805,3975
"S01008356",3,"Accessible Small Towns","Eaglesham and Waterfoot - 02","East Renfrewshire","607",0.15424,3935.42531120332,5401
"S01008357",3,"Accessible Small Towns","Eaglesham and Waterfoot - 03","East Renfrewshire","714",0.1647,4335.15482695811,5609
"S01008358",3,"Accessible Small Towns","Eaglesham and Waterfoot - 04","East Renfrewshire","707",0.30801,2295.38002012922,3404
"S01008359",3,"Accessible Small Towns","Eaglesham and Waterfoot - 05","East Renfrewshire","718",31.85534,22.539392139591,6151
"S01008998",3,"Accessible Small Towns","Dalmeny, Kirkliston and Newbridge - 02","City of Edinburgh","796",0.19735,4033.44312135799,1083
"S01008999",3,"Accessible Small Towns","Dalmeny, Kirkliston and Newbridge - 03","City of Edinburgh","836",0.22703,3682.33273135709,3268
"S01009000",3,"Accessible Small Towns","Dalmeny, Kirkliston and Newbridge - 04","City of Edinburgh","1550",5.86881,264.108055977276,5837
"S01009001",3,"Accessible Small Towns","Dalmeny, Kirkliston and Newbridge - 05","City of Edinburgh","935",0.17118,5462.0866923706,5624
"S01009002",3,"Accessible Small Towns","Dalmeny, Kirkliston and Newbridge - 06","City of Edinburgh","2360",22.06004,106.980767033967,5125
"S01009003",3,"Accessible Small Towns","Queensferry East - 01","City of Edinburgh","982",0.86335,1137.42977934789,6462
"S01009004",3,"Accessible Small Towns","Queensferry East - 02","City of Edinburgh","693",0.1111,6237.62376237624,5063
"S01009005",3,"Accessible Small Towns","Queensferry East - 03","City of Edinburgh","756",0.22606,3344.24489073697,5739
"S01009006",3,"Accessible Small Towns","Queensferry East - 04","City of Edinburgh","756",0.17996,4200.93354078684,4449
"S01009007",3,"Accessible Small Towns","Queensferry East - 05","City of Edinburgh","712",0.0916,7772.92576419214,3894
"S01009008",3,"Accessible Small Towns","Queensferry East - 06","City of Edinburgh","917",0.35713,2567.69243692773,5580
"S01009009",3,"Accessible Small Towns","Queensferry West - 01","City of Edinburgh","476",0.21039,2262.46494605257,1516
"S01009010",3,"Accessible Small Towns","Queensferry West - 02","City of Edinburgh","977",0.20571,4749.40450148267,6158
"S01009011",3,"Accessible Small Towns","Queensferry West - 03","City of Edinburgh","880",0.15323,5743.00071787509,6511
"S01009012",3,"Accessible Small Towns","Queensferry West - 04","City of Edinburgh","760",0.11925,6373.16561844864,6555
"S01009013",3,"Accessible Small Towns","Queensferry West - 05","City of Edinburgh","862",0.7594,1135.10666315512,6678
"S01009177",3,"Accessible Small Towns","Hallglen and Glen Village - 01","Falkirk","840",0.1334,6296.85157421289,1316
"S01009178",3,"Accessible Small Towns","Hallglen and Glen Village - 02","Falkirk","718",0.10397,6905.8382225642,926
"S01009179",3,"Accessible Small Towns","Hallglen and Glen Village - 03","Falkirk","677",0.09296,7282.70223752151,1860
"S01009180",3,"Accessible Small Towns","Hallglen and Glen Village - 04","Falkirk","946",0.33995,2782.76217090749,2011
"S01009269",3,"Accessible Small Towns","Oakley North","Fife","890",0.38579,2306.9545607714,550
"S01009270",3,"Accessible Small Towns","Comrie East","Fife","586",0.3021,1939.75504799735,1522
"S01009271",3,"Accessible Small Towns","Comrie West","Fife","827",0.21604,3827.99481577486,5521
"S01009272",3,"Accessible Small Towns","Oakley East","Fife","691",0.17389,3973.77652538961,1224
"S01009276",3,"Accessible Small Towns","Carnock","Fife","844",0.2829,2983.38635560269,4209
"S01009278",3,"Accessible Small Towns","Torryburn","Fife","561",0.15473,3625.67052284625,5889
"S01009279",3,"Accessible Small Towns","Newmills","Fife","576",12.08451,47.6643239982424,3021
"S01009280",3,"Accessible Small Towns","High Valleyfield East","Fife","903",0.22173,4072.52063320254,710
"S01009281",3,"Accessible Small Towns","High Valleyfield West","Fife","776",0.22865,3393.83336977914,1292
"S01009282",3,"Accessible Small Towns","Culross and Low Valleyfield","Fife","692",9.5407,72.5313656230675,3501
"S01009419",3,"Accessible Small Towns","Kelty Elmwood","Fife","551",0.13237,4162.57460149581,1400
"S01009420",3,"Accessible Small Towns","Kelty West","Fife","659",0.09851,6689.67617500761,514
"S01009421",3,"Accessible Small Towns","Kelty South West","Fife","706",0.15769,4477.13868983449,698
"S01009422",3,"Accessible Small Towns","Kelty Blairadam Park","Fife","747",0.3786,1973.05863708399,2732
"S01009423",3,"Accessible Small Towns","Kelty Seafar","Fife","1404",0.25631,5477.74179704264,6318
"S01009424",3,"Accessible Small Towns","Kelty East","Fife","575",0.17539,3278.40811904898,3417
"S01009425",3,"Accessible Small Towns","Kelty Oakfield","Fife","667",0.17571,3796.02754538729,3094
"S01009426",3,"Accessible Small Towns","Kelty Central","Fife","738",0.14137,5220.34377873665,798
"S01009427",3,"Accessible Small Towns","Kelty North East","Fife","550",0.19418,2832.42352456484,1127
"S01009428",3,"Accessible Small Towns","Lochore North","Fife","673",0.22038,3053.8161357655,1106
"S01009429",3,"Accessible Small Towns","Lochore Central","Fife","749",0.16617,4507.43214780044,420
"S01009430",3,"Accessible Small Towns","Crosshill and Lochore South","Fife","718",0.17905,4010.05305780508,1239
"S01009431",3,"Accessible Small Towns","Glencraig Landward","Fife","673",10.19354,66.0222062208026,1240
"S01009432",3,"Accessible Small Towns","Ballingry East","Fife","805",0.2411,3338.86354209871,528
"S01009433",3,"Accessible Small Towns","Ballingry Central","Fife","795",0.17508,4540.7813570939,1062
"S01009434",3,"Accessible Small Towns","Ballingry South","Fife","562",0.10645,5279.4739314232,1406
"S01009435",3,"Accessible Small Towns","Ballingry West","Fife","754",0.13854,5442.47148837881,231
"S01009436",3,"Accessible Small Towns","Dundonald","Fife","709",0.14516,4884.26563791678,1741
"S01009437",3,"Accessible Small Towns","Bowhill and Dundonald","Fife","598",0.20627,2899.11281330295,2232
"S01009438",3,"Accessible Small Towns","Cardenden East","Fife","879",0.25876,3396.97016540424,1687
"S01009439",3,"Accessible Small Towns","Cardenden West","Fife","879",0.26638,3299.79728207823,1000
"S01009440",3,"Accessible Small Towns","Bowhill West","Fife","703",0.14806,4748.07510468729,1412
"S01009441",3,"Accessible Small Towns","Bowhill East","Fife","768",0.11893,6457.58008912806,1563
"S01009442",3,"Accessible Small Towns","Jamphlars and Lochgelly Landward","Fife","638",16.90368,37.7432606391034,4225
"S01009443",3,"Accessible Small Towns","Auchterderran Landward and Cluny","Fife","1024",18.49735,55.3592811943332,1838
"S01009458",3,"Accessible Small Towns","Burntisland Central","Fife","738",0.1525,4839.34426229508,3592
"S01009459",3,"Accessible Small Towns","Burntisland Links","Fife","882",0.29984,2941.56883671291,1852
"S01009460",3,"Accessible Small Towns","Burntisland Docks","Fife","791",0.49861,1586.41022041275,386
"S01009461",3,"Accessible Small Towns","Burntisland Kirkton","Fife","937",0.38528,2431.99750830565,5984
"S01009462",3,"Accessible Small Towns","Burntisland Grange and Orrock","Fife","731",7.00484,104.356416420646,3616
"S01009463",3,"Accessible Small Towns","Burntisland Nether Grange","Fife","614",0.16484,3724.82407182723,3249
"S01009464",3,"Accessible Small Towns","Burntisland East Toll","Fife","837",0.21295,3930.50011739845,5119
"S01009465",3,"Accessible Small Towns","Burntisland Meadowfield","Fife","595",0.12661,4699.47081589132,3735
"S01009466",3,"Accessible Small Towns","Burntisland East","Fife","544",0.25958,2095.69304260729,6107
"S01009682",3,"Accessible Small Towns","Cupar Westfield South","Fife","633",0.15999,3956.49728108007,6458
"S01009683",3,"Accessible Small Towns","Cupar Westfield","Fife","831",0.40784,2037.56375049039,5415
"S01009684",3,"Accessible Small Towns","Bow of Fife Tarvit and Balgarvie","Fife","1078",26.0723,41.3465632107639,5284
"S01009686",3,"Accessible Small Towns","Cupar South West","Fife","1108",0.23682,4678.65889705261,2630
"S01009687",3,"Accessible Small Towns","Cupar Northern","Fife","709",0.25026,2833.0536242308,4378
"S01009688",3,"Accessible Small Towns","Cupar North West","Fife","792",0.15271,5186.30083164167,1163
"S01009689",3,"Accessible Small Towns","Cupar West","Fife","627",0.17697,3542.97338531955,2810
"S01009690",3,"Accessible Small Towns","Cupar North","Fife","710",0.17147,4140.66600571529,3114
"S01009691",3,"Accessible Small Towns","Cupar Station and Meadowside","Fife","591",0.36338,1626.39660960977,6452
"S01009692",3,"Accessible Small Towns","Cupar East","Fife","1061",0.74208,1429.76498490729,5435
"S01009693",3,"Accessible Small Towns","Cupar Tarvit","Fife","591",0.17481,3380.81345460786,6405
"S01009694",3,"Accessible Small Towns","Cupar South South East","Fife","911",0.44602,2042.50930451549,5772
