FeatureCode,DateCode,Measurement,Units,Value
S01009301,2014,Count,Hectares,16.842
S01009302,2014,Count,Hectares,12.911
S01009303,2014,Count,Hectares,40.756
S01009304,2014,Count,Hectares,16.864
S01009305,2014,Count,Hectares,15.836
S01009306,2014,Count,Hectares,13.625
S01009307,2014,Count,Hectares,40.278
S01009308,2014,Count,Hectares,20.517
S01009309,2014,Count,Hectares,24.311
S01009310,2014,Count,Hectares,50.835
S01009311,2014,Count,Hectares,10.654
S01009312,2014,Count,Hectares,20.07
S01009313,2014,Count,Hectares,20.271
S01009314,2014,Count,Hectares,21.77
S01009315,2014,Count,Hectares,11.737
S01009316,2014,Count,Hectares,38.395
S01009317,2014,Count,Hectares,22.724
S01009318,2014,Count,Hectares,14.068
S01009319,2014,Count,Hectares,24.743
S01009320,2014,Count,Hectares,19.229
S01009321,2014,Count,Hectares,30.528
S01009322,2014,Count,Hectares,31.372
S01009323,2014,Count,Hectares,18.421
S01009324,2014,Count,Hectares,10.508
S01009325,2014,Count,Hectares,441.706
S01009326,2014,Count,Hectares,27.708
S01009327,2014,Count,Hectares,23.525
S01009328,2014,Count,Hectares,43.284
S01009329,2014,Count,Hectares,26.906
S01009330,2014,Count,Hectares,8.75
S01009331,2014,Count,Hectares,109.14
S01009332,2014,Count,Hectares,50.046
S01009333,2014,Count,Hectares,18.159
S01009334,2014,Count,Hectares,11.777
S01009335,2014,Count,Hectares,20.982
S01009336,2014,Count,Hectares,26.729
S01009337,2014,Count,Hectares,11.694
S01009338,2014,Count,Hectares,29.37
S01009339,2014,Count,Hectares,17.189
S01009340,2014,Count,Hectares,9.185
S01009341,2014,Count,Hectares,9.717
S01009342,2014,Count,Hectares,13.011
S01009343,2014,Count,Hectares,7.651
S01009344,2014,Count,Hectares,12.751
S01009345,2014,Count,Hectares,14.08
S01009346,2014,Count,Hectares,12.102
S01009347,2014,Count,Hectares,17.564
S01009348,2014,Count,Hectares,12.782
S01009349,2014,Count,Hectares,19.489
S01009350,2014,Count,Hectares,9.522
S01009351,2014,Count,Hectares,8.151
S01009352,2014,Count,Hectares,15.323
S01009353,2014,Count,Hectares,217.83
S01009354,2014,Count,Hectares,52.407
S01009355,2014,Count,Hectares,20.995
S01009356,2014,Count,Hectares,20.125
S01009357,2014,Count,Hectares,152.973
S01009358,2014,Count,Hectares,22.395
S01009359,2014,Count,Hectares,12.051
S01009360,2014,Count,Hectares,28.405
S01009361,2014,Count,Hectares,94.977
S01009362,2014,Count,Hectares,18.125
S01009363,2014,Count,Hectares,15.94
S01009364,2014,Count,Hectares,29.889
S01009365,2014,Count,Hectares,11.784
S01009366,2014,Count,Hectares,18.884
S01009367,2014,Count,Hectares,19.935
S01009368,2014,Count,Hectares,10.775
S01009369,2014,Count,Hectares,11.039
S01009370,2014,Count,Hectares,21.589
S01009371,2014,Count,Hectares,15.256
S01009372,2014,Count,Hectares,9.306
S01009373,2014,Count,Hectares,16.703
S01009374,2014,Count,Hectares,45.593
S01009375,2014,Count,Hectares,14.436
S01009376,2014,Count,Hectares,8.378
S01009377,2014,Count,Hectares,389.589
S01009378,2014,Count,Hectares,15.633
S01009379,2014,Count,Hectares,16.038
S01009380,2014,Count,Hectares,14.251
S01009381,2014,Count,Hectares,82.477
S01009382,2014,Count,Hectares,16.303
S01009383,2014,Count,Hectares,46.591
S01009384,2014,Count,Hectares,40.525
S01009385,2014,Count,Hectares,25.108
S01009386,2014,Count,Hectares,20.441
S01009387,2014,Count,Hectares,236.83
S01009388,2014,Count,Hectares,17.874
S01009389,2014,Count,Hectares,23.821
S01009390,2014,Count,Hectares,14.532
S01009391,2014,Count,Hectares,15.491
S01009392,2014,Count,Hectares,10.371
S01009393,2014,Count,Hectares,37.203
S01009394,2014,Count,Hectares,22.752
S01009395,2014,Count,Hectares,29.53
S01009396,2014,Count,Hectares,29.421
S01009397,2014,Count,Hectares,22.585
S01009398,2014,Count,Hectares,11.611
S01009399,2014,Count,Hectares,16.91
S01009400,2014,Count,Hectares,8.917
S01009401,2014,Count,Hectares,33.82
S01009402,2014,Count,Hectares,27.94
S01009403,2014,Count,Hectares,61.262
S01009404,2014,Count,Hectares,159.643
S01009405,2014,Count,Hectares,732.216
S01009406,2014,Count,Hectares,28.661
S01009407,2014,Count,Hectares,12.758
S01009408,2014,Count,Hectares,22.227
S01009409,2014,Count,Hectares,916.386
S01009410,2014,Count,Hectares,32.577
S01009411,2014,Count,Hectares,59.919
S01009412,2014,Count,Hectares,17.547
S01009413,2014,Count,Hectares,31.659
S01009414,2014,Count,Hectares,15.102
S01009415,2014,Count,Hectares,25.387
S01009416,2014,Count,Hectares,10.798
S01009417,2014,Count,Hectares,2115.091
S01009418,2014,Count,Hectares,38.278
S01009419,2014,Count,Hectares,13.237
S01009420,2014,Count,Hectares,9.851
S01009421,2014,Count,Hectares,15.769
S01009422,2014,Count,Hectares,37.86
S01009423,2014,Count,Hectares,25.631
S01009424,2014,Count,Hectares,17.539
S01009425,2014,Count,Hectares,17.571
S01009426,2014,Count,Hectares,14.137
S01009427,2014,Count,Hectares,19.418
S01009428,2014,Count,Hectares,22.038
S01009429,2014,Count,Hectares,16.617
S01009430,2014,Count,Hectares,17.905
S01009431,2014,Count,Hectares,1019.354
S01009432,2014,Count,Hectares,24.11
S01009433,2014,Count,Hectares,17.508
S01009434,2014,Count,Hectares,10.645
S01009435,2014,Count,Hectares,13.854
S01009436,2014,Count,Hectares,14.516
S01009437,2014,Count,Hectares,20.627
S01009438,2014,Count,Hectares,25.876
S01009439,2014,Count,Hectares,26.638
S01009440,2014,Count,Hectares,14.806
S01009441,2014,Count,Hectares,11.893
S01009442,2014,Count,Hectares,1690.368
S01009443,2014,Count,Hectares,1849.735
S01009444,2014,Count,Hectares,23.498
S01009445,2014,Count,Hectares,46.733
S01009446,2014,Count,Hectares,21.167
S01009447,2014,Count,Hectares,9.772
S01009448,2014,Count,Hectares,60.911
S01009449,2014,Count,Hectares,8.139
S01009450,2014,Count,Hectares,11.4
S01009451,2014,Count,Hectares,17.808
S01009453,2014,Count,Hectares,20.89
S01009454,2014,Count,Hectares,29.302
S01009455,2014,Count,Hectares,838.552
S01009456,2014,Count,Hectares,1719.532
S01009457,2014,Count,Hectares,2940.653
S01009458,2014,Count,Hectares,15.25
S01009459,2014,Count,Hectares,29.984
S01009460,2014,Count,Hectares,49.861
S01009461,2014,Count,Hectares,38.528
S01009462,2014,Count,Hectares,700.484
S01009463,2014,Count,Hectares,16.484
S01009464,2014,Count,Hectares,21.295
S01009465,2014,Count,Hectares,12.661
S01009466,2014,Count,Hectares,25.958
S01009467,2014,Count,Hectares,50.664
S01009468,2014,Count,Hectares,15.659
S01009469,2014,Count,Hectares,27.642
S01009470,2014,Count,Hectares,13.223
S01009471,2014,Count,Hectares,10.589
S01009472,2014,Count,Hectares,17.15
S01009473,2014,Count,Hectares,20.961
S01009474,2014,Count,Hectares,31.697
S01009475,2014,Count,Hectares,20.445
S01009476,2014,Count,Hectares,898.782
S01009477,2014,Count,Hectares,17.16
S01009478,2014,Count,Hectares,20.021
S01009479,2014,Count,Hectares,49.918
S01009480,2014,Count,Hectares,15.47
S01009481,2014,Count,Hectares,14.539
S01009482,2014,Count,Hectares,13.757
S01009483,2014,Count,Hectares,8.639
S01009484,2014,Count,Hectares,31.196
S01009485,2014,Count,Hectares,17.424
S01009486,2014,Count,Hectares,22.296
S01009487,2014,Count,Hectares,15.377
S01009488,2014,Count,Hectares,14.684
S01009489,2014,Count,Hectares,34.693
S01009490,2014,Count,Hectares,14.669
S01009491,2014,Count,Hectares,34.886
S01009492,2014,Count,Hectares,28.0
S01009493,2014,Count,Hectares,116.209
S01009494,2014,Count,Hectares,910.62
S01009495,2014,Count,Hectares,29.989
S01009496,2014,Count,Hectares,11.918
S01009497,2014,Count,Hectares,17.213
S01009498,2014,Count,Hectares,23.662
S01009499,2014,Count,Hectares,40.068
S01009500,2014,Count,Hectares,14.551
S01009501,2014,Count,Hectares,21.648
S01009502,2014,Count,Hectares,11.795
S01009503,2014,Count,Hectares,11.78
S01009504,2014,Count,Hectares,13.473
S01009505,2014,Count,Hectares,11.873
S01009506,2014,Count,Hectares,9.437
S01009507,2014,Count,Hectares,18.356
S01009508,2014,Count,Hectares,19.327
S01009509,2014,Count,Hectares,19.833
S01009510,2014,Count,Hectares,14.747
S01009511,2014,Count,Hectares,13.654
S01009512,2014,Count,Hectares,17.192
S01009513,2014,Count,Hectares,21.346
S01009514,2014,Count,Hectares,15.391
S01009515,2014,Count,Hectares,13.832
S01009516,2014,Count,Hectares,29.311
S01009517,2014,Count,Hectares,17.837
S01009518,2014,Count,Hectares,26.716
S01009519,2014,Count,Hectares,204.703
S01009520,2014,Count,Hectares,61.844
S01009521,2014,Count,Hectares,24.376
S01009522,2014,Count,Hectares,55.042
S01009523,2014,Count,Hectares,36.25
S01009524,2014,Count,Hectares,34.365
S01009525,2014,Count,Hectares,10.958
S01009526,2014,Count,Hectares,34.57
S01009527,2014,Count,Hectares,15.788
S01009528,2014,Count,Hectares,10.836
S01009529,2014,Count,Hectares,21.193
S01009530,2014,Count,Hectares,50.734
S01009531,2014,Count,Hectares,169.869
S01009532,2014,Count,Hectares,25.309
S01009533,2014,Count,Hectares,19.415
S01009534,2014,Count,Hectares,17.829
S01009535,2014,Count,Hectares,11.459
S01009536,2014,Count,Hectares,72.504
S01009537,2014,Count,Hectares,14.861
S01009538,2014,Count,Hectares,17.392
S01009539,2014,Count,Hectares,29.117
S01009540,2014,Count,Hectares,12.398
S01009541,2014,Count,Hectares,1796.368
S01009542,2014,Count,Hectares,17.365
S01009543,2014,Count,Hectares,23.024
S01009544,2014,Count,Hectares,317.926
S01009545,2014,Count,Hectares,1362.706
S01009546,2014,Count,Hectares,29.364
S01009547,2014,Count,Hectares,1212.916
S01009548,2014,Count,Hectares,20.888
S01009549,2014,Count,Hectares,24.753
S01009550,2014,Count,Hectares,17.144
S01009551,2014,Count,Hectares,12.472
S01009552,2014,Count,Hectares,638.184
S01009553,2014,Count,Hectares,14.613
S01009554,2014,Count,Hectares,1340.35
S01009555,2014,Count,Hectares,37.694
S01009556,2014,Count,Hectares,11.788
S01009557,2014,Count,Hectares,22.01
S01009558,2014,Count,Hectares,9.564
S01009559,2014,Count,Hectares,39.196
S01009560,2014,Count,Hectares,15.69
S01009561,2014,Count,Hectares,14.043
S01009562,2014,Count,Hectares,33.123
S01009563,2014,Count,Hectares,13.191
S01009564,2014,Count,Hectares,28.698
S01009565,2014,Count,Hectares,29.381
S01009566,2014,Count,Hectares,27.701
S01009567,2014,Count,Hectares,17.299
S01009568,2014,Count,Hectares,12.254
S01009569,2014,Count,Hectares,14.212
S01009570,2014,Count,Hectares,10.351
S01009571,2014,Count,Hectares,14.172
S01009572,2014,Count,Hectares,27.872
S01009573,2014,Count,Hectares,13.331
S01009574,2014,Count,Hectares,123.475
S01009575,2014,Count,Hectares,52.955
S01009576,2014,Count,Hectares,334.053
S01009577,2014,Count,Hectares,23.398
S01009578,2014,Count,Hectares,15.342
S01009579,2014,Count,Hectares,100.597
S01009580,2014,Count,Hectares,50.088
S01009581,2014,Count,Hectares,64.056
S01009582,2014,Count,Hectares,19.738
S01009583,2014,Count,Hectares,12.086
S01009584,2014,Count,Hectares,34.672
S01009585,2014,Count,Hectares,16.493
S01009586,2014,Count,Hectares,25.367
S01009587,2014,Count,Hectares,23.917
S01009588,2014,Count,Hectares,27.778
S01009589,2014,Count,Hectares,24.904
S01009590,2014,Count,Hectares,29.153
S01009591,2014,Count,Hectares,28.638
S01009592,2014,Count,Hectares,62.364
S01009593,2014,Count,Hectares,42.568
S01009594,2014,Count,Hectares,31.704
S01009595,2014,Count,Hectares,79.179
S01009596,2014,Count,Hectares,15.254
S01009597,2014,Count,Hectares,17.325
S01009599,2014,Count,Hectares,18.456
S01009600,2014,Count,Hectares,12.401
S01009601,2014,Count,Hectares,13.837
S01009602,2014,Count,Hectares,21.156
S01009603,2014,Count,Hectares,34.966
S01009604,2014,Count,Hectares,16.034
S01009605,2014,Count,Hectares,51.018
S01009606,2014,Count,Hectares,182.643
S01009607,2014,Count,Hectares,42.994
S01009608,2014,Count,Hectares,19.1
S01009609,2014,Count,Hectares,31.101
S01009610,2014,Count,Hectares,32.929
S01009611,2014,Count,Hectares,1425.411
S01009612,2014,Count,Hectares,18.439
S01009613,2014,Count,Hectares,18.668
S01009615,2014,Count,Hectares,14.626
S01009616,2014,Count,Hectares,54.753
S01009617,2014,Count,Hectares,31.905
S01009618,2014,Count,Hectares,23.042
S01009619,2014,Count,Hectares,59.919
S01009620,2014,Count,Hectares,17.301
S01009621,2014,Count,Hectares,25.195
S01009622,2014,Count,Hectares,13.169
S01009624,2014,Count,Hectares,37.074
S01009625,2014,Count,Hectares,16.071
S01009627,2014,Count,Hectares,18.394
S01009628,2014,Count,Hectares,27.359
S01009629,2014,Count,Hectares,31.444
S01009630,2014,Count,Hectares,16.133
S01009631,2014,Count,Hectares,30.853
S01009632,2014,Count,Hectares,15.934
S01009633,2014,Count,Hectares,25.383
S01009634,2014,Count,Hectares,12.534
S01009635,2014,Count,Hectares,53.916
S01009636,2014,Count,Hectares,30.861
S01009637,2014,Count,Hectares,13.285
S01009638,2014,Count,Hectares,72.313
S01009639,2014,Count,Hectares,23.379
S01009640,2014,Count,Hectares,12.912
S01009641,2014,Count,Hectares,37.938
S01009642,2014,Count,Hectares,23.808
S01009643,2014,Count,Hectares,90.793
S01009644,2014,Count,Hectares,104.768
S01009645,2014,Count,Hectares,10.83
S01009646,2014,Count,Hectares,14.843
S01009647,2014,Count,Hectares,13.031
S01009648,2014,Count,Hectares,30.619
S01009649,2014,Count,Hectares,18.605
S01009650,2014,Count,Hectares,36.988
S01009651,2014,Count,Hectares,3683.594
S01009652,2014,Count,Hectares,44.3
S01009653,2014,Count,Hectares,20.171
S01009654,2014,Count,Hectares,19.685
S01009655,2014,Count,Hectares,20.727
S01009656,2014,Count,Hectares,23.552
S01009657,2014,Count,Hectares,35.832
S01009658,2014,Count,Hectares,12.973
S01009659,2014,Count,Hectares,24.919
S01009660,2014,Count,Hectares,22.708
S01009661,2014,Count,Hectares,4425.195
S01009662,2014,Count,Hectares,922.913
S01009663,2014,Count,Hectares,493.432
S01009664,2014,Count,Hectares,3522.62
S01009665,2014,Count,Hectares,21.022
S01009666,2014,Count,Hectares,22.205
S01009667,2014,Count,Hectares,1728.017
S01009668,2014,Count,Hectares,14.893
S01009669,2014,Count,Hectares,462.581
S01009670,2014,Count,Hectares,613.816
S01009671,2014,Count,Hectares,2089.112
S01009672,2014,Count,Hectares,19.551
S01009673,2014,Count,Hectares,30.24
S01009674,2014,Count,Hectares,2898.081
S01009675,2014,Count,Hectares,1416.013
S01009676,2014,Count,Hectares,3238.547
S01009677,2014,Count,Hectares,4171.807
S01009678,2014,Count,Hectares,501.698
S01009679,2014,Count,Hectares,23.899
S01009680,2014,Count,Hectares,824.231
S01009681,2014,Count,Hectares,200.282
S01009682,2014,Count,Hectares,15.999
S01009683,2014,Count,Hectares,40.784
S01009684,2014,Count,Hectares,2607.23
S01009685,2014,Count,Hectares,572.565
S01009686,2014,Count,Hectares,23.682
S01009687,2014,Count,Hectares,25.026
S01009688,2014,Count,Hectares,15.271
S01009689,2014,Count,Hectares,17.697
S01009690,2014,Count,Hectares,17.147
S01009691,2014,Count,Hectares,36.338
S01009692,2014,Count,Hectares,74.208
S01009693,2014,Count,Hectares,17.481
S01009694,2014,Count,Hectares,44.602
S01009695,2014,Count,Hectares,2208.561
S01009696,2014,Count,Hectares,867.632
S01009697,2014,Count,Hectares,1671.235
S01009698,2014,Count,Hectares,4215.843
S01009699,2014,Count,Hectares,560.677
S01009700,2014,Count,Hectares,1841.895
S01009701,2014,Count,Hectares,50.308
S01009702,2014,Count,Hectares,3853.698
S01009703,2014,Count,Hectares,19.533
S01009704,2014,Count,Hectares,34.066
S01009705,2014,Count,Hectares,15.849
S01009706,2014,Count,Hectares,788.422
S01009707,2014,Count,Hectares,9.279
S01009708,2014,Count,Hectares,26.488
S01009709,2014,Count,Hectares,42.755
S01009710,2014,Count,Hectares,25.173
S01009711,2014,Count,Hectares,21.34
S01009712,2014,Count,Hectares,1756.945
S01009713,2014,Count,Hectares,2017.569
S01009714,2014,Count,Hectares,45.766
S01009715,2014,Count,Hectares,3995.661
S01009716,2014,Count,Hectares,28.824
S01009717,2014,Count,Hectares,24.783
S01009718,2014,Count,Hectares,11.991
S01009719,2014,Count,Hectares,11.1
S01009720,2014,Count,Hectares,17.495
S01009721,2014,Count,Hectares,5.374
S01009722,2014,Count,Hectares,38.417
S01009723,2014,Count,Hectares,15.009
S01009724,2014,Count,Hectares,17.943
S01009725,2014,Count,Hectares,8.27
S01009726,2014,Count,Hectares,19.153
S01009727,2014,Count,Hectares,1768.174
S01009728,2014,Count,Hectares,20.623
S01009729,2014,Count,Hectares,27.949
S01009730,2014,Count,Hectares,28.396
S01009731,2014,Count,Hectares,27.803
S01009732,2014,Count,Hectares,37.171
S01009733,2014,Count,Hectares,1076.671
S01009734,2014,Count,Hectares,2128.655
S01009735,2014,Count,Hectares,47.444
S01009736,2014,Count,Hectares,87.441
S01009738,2014,Count,Hectares,31.056
S01009739,2014,Count,Hectares,1389.963
S01009742,2014,Count,Hectares,4004.81
S01009743,2014,Count,Hectares,1415.421
S01009744,2014,Count,Hectares,1160.552
S01009745,2014,Count,Hectares,767.061
S01009747,2014,Count,Hectares,14.638
S01009748,2014,Count,Hectares,21.579
S01009749,2014,Count,Hectares,25.332
S01009750,2014,Count,Hectares,17.376
S01009751,2014,Count,Hectares,52.62
S01009752,2014,Count,Hectares,23.854
S01009753,2014,Count,Hectares,21.583
S01009754,2014,Count,Hectares,23.327
S01009755,2014,Count,Hectares,16.565
S01009756,2014,Count,Hectares,27.252
S01009757,2014,Count,Hectares,30.492
S01009758,2014,Count,Hectares,7.849
S01009760,2014,Count,Hectares,33.235
S01009761,2014,Count,Hectares,15.608
S01009763,2014,Count,Hectares,15.325
S01009764,2014,Count,Hectares,8.089
S01009765,2014,Count,Hectares,35.241
S01009766,2014,Count,Hectares,8.307
S01009767,2014,Count,Hectares,306.94
S01009768,2014,Count,Hectares,23.727
S01009769,2014,Count,Hectares,33.639
S01009770,2014,Count,Hectares,16.071
S01009771,2014,Count,Hectares,11.892
S01009772,2014,Count,Hectares,8.741
S01009773,2014,Count,Hectares,11.433
S01009774,2014,Count,Hectares,17.774
S01009777,2014,Count,Hectares,13.041
S01009782,2014,Count,Hectares,16.459
S01009785,2014,Count,Hectares,21.302
S01009786,2014,Count,Hectares,20.554
S01009787,2014,Count,Hectares,22.844
S01009788,2014,Count,Hectares,19.141
S01009789,2014,Count,Hectares,21.552
S01009790,2014,Count,Hectares,14.6
S01009791,2014,Count,Hectares,17.67
S01009792,2014,Count,Hectares,16.766
S01009793,2014,Count,Hectares,109.503
S01009794,2014,Count,Hectares,11.92
S01009795,2014,Count,Hectares,17.069
S01009796,2014,Count,Hectares,13.362
S01009797,2014,Count,Hectares,35.259
S01009798,2014,Count,Hectares,11.624
S01009800,2014,Count,Hectares,34.9
S01009801,2014,Count,Hectares,20.669
S01009802,2014,Count,Hectares,24.748
S01009803,2014,Count,Hectares,22.769
S01009804,2014,Count,Hectares,36.006
S01009805,2014,Count,Hectares,24.066
S01009806,2014,Count,Hectares,36.13
S01009807,2014,Count,Hectares,8.67
S01009808,2014,Count,Hectares,10.194
S01009809,2014,Count,Hectares,13.029
S01009810,2014,Count,Hectares,9.268
S01009811,2014,Count,Hectares,17.064
S01009812,2014,Count,Hectares,11.379
S01009814,2014,Count,Hectares,15.918
S01009815,2014,Count,Hectares,7.805
S01009816,2014,Count,Hectares,10.095
S01009817,2014,Count,Hectares,28.068
S01009818,2014,Count,Hectares,23.441
S01009819,2014,Count,Hectares,13.619
S01009820,2014,Count,Hectares,26.677
S01009821,2014,Count,Hectares,10.288
S01009823,2014,Count,Hectares,14.722
S01009824,2014,Count,Hectares,13.661
S01009827,2014,Count,Hectares,16.223
S01009829,2014,Count,Hectares,16.926
S01009830,2014,Count,Hectares,10.536
S01009831,2014,Count,Hectares,8.694
S01009832,2014,Count,Hectares,18.515
S01009833,2014,Count,Hectares,205.365
S01009834,2014,Count,Hectares,19.146
S01009835,2014,Count,Hectares,11.998
S01009836,2014,Count,Hectares,38.603
S01009837,2014,Count,Hectares,17.762
S01009838,2014,Count,Hectares,13.836
S01009839,2014,Count,Hectares,4.489
S01009840,2014,Count,Hectares,17.081
S01009843,2014,Count,Hectares,64.351
S01009846,2014,Count,Hectares,25.176
S01009848,2014,Count,Hectares,22.268
S01009849,2014,Count,Hectares,8.35
S01009850,2014,Count,Hectares,10.56
S01009851,2014,Count,Hectares,59.342
S01009852,2014,Count,Hectares,82.501
S01009853,2014,Count,Hectares,16.896
S01009854,2014,Count,Hectares,60.16
