"LSOA11CD","LSOA11NM","RUC11CD","RUC11","FID","Mid-2017 population","Area Sq Km","People per Sq Km","LSOA Name (Eng)","LSOA Name -  
ONS classification","Local Authority Name (Eng)","WIMD 2014 Overall Rank(r)","WIMD 2014 Overall Decile","WIMD 2014 Overall Quintile","WIMD 2014 Overall Quartile"
"W01001883","Cardiff 016C","C1","Urban city and town",34567,"1720","0.2402","7160.6994171523729","Trowbridge 7","Cardiff 016C","Cardiff",86,1,1,1
"W01001884","Cardiff 013D","C1","Urban city and town",34568,"1429","0.17800000000000002","8028.089887640449","Trowbridge 8","Cardiff 013D","Cardiff",13,1,1,1
"W01001885","Cardiff 011D","C1","Urban city and town",34569,"2229","4.8247","461.99763715878709","Trowbridge 9","Cardiff 011D","Cardiff",313,2,1,1
"W01001886","Cardiff 016D","C1","Urban city and town",34570,"1297","0.2205","5882.086167800453","Trowbridge 10","Cardiff 016D","Cardiff",51,1,1,1
"W01001887","Cardiff 020A","C1","Urban city and town",34571,"1661","0.41859999999999997","3967.9885332059248","Whitchurch and Tongwynlais 1","Cardiff 020A","Cardiff",1895,10,5,4
"W01001888","Cardiff 010A","C1","Urban city and town",34572,"1739","0.60009999999999997","2897.8503582736212","Whitchurch and Tongwynlais 2","Cardiff 010A","Cardiff",1487,8,4,4
"W01001889","Cardiff 020B","C1","Urban city and town",34573,"1570","0.4022","3903.5305818000993","Whitchurch and Tongwynlais 3","Cardiff 020B","Cardiff",1295,7,4,3
"W01001890","Cardiff 021D","C1","Urban city and town",34574,"1765","0.24600000000000002","7174.796747967479","Whitchurch and Tongwynlais 4","Cardiff 021D","Cardiff",1698,9,5,4
"W01001891","Cardiff 020C","C1","Urban city and town",34575,"1735","0.34049999999999997","5095.4478707782673","Whitchurch and Tongwynlais 5","Cardiff 020C","Cardiff",1270,7,4,3
"W01001892","Cardiff 020D","C1","Urban city and town",34576,"1401","0.26989999999999997","5190.8114116339393","Whitchurch and Tongwynlais 6","Cardiff 020D","Cardiff",1788,10,5,4
"W01001893","Cardiff 010B","C1","Urban city and town",34577,"1959","4.2885","456.80307799930046","Whitchurch and Tongwynlais 7","Cardiff 010B","Cardiff",1267,7,4,3
"W01001894","Cardiff 010C","C1","Urban city and town",34578,"1629","0.33380000000000004","4880.1677651288192","Whitchurch and Tongwynlais 8","Cardiff 010C","Cardiff",1800,10,5,4
"W01001895","Cardiff 010D","C1","Urban city and town",34579,"1704","1.3603000000000001","1252.6648533411746","Whitchurch and Tongwynlais 9","Cardiff 010D","Cardiff",370,2,1,1
"W01001896","Cardiff 020E","C1","Urban city and town",34580,"1550","0.3125","4960","Whitchurch and Tongwynlais 10","Cardiff 020E","Cardiff",1849,10,5,4
"W01001897","Powys 020D","E1","Rural village and dispersed",34581,"1873","202.37189999999998","9.2552375107413631","Talybont-on-Usk","Powys 020D","Powys",1441,8,4,4
"W01001898","Merthyr Tydfil 008F","D1","Rural town and fringe",34582,"1473","24.638500000000001","59.78448363333807","Vaynor 1","Merthyr Tydfil 008F","Merthyr Tydfil",566,3,2,2
"W01001899","Powys 021F","C1","Urban city and town",34583,"2074","13.075200000000001","158.62090063631913","Cwm-twrch","Powys 021F","Powys",662,4,2,2
"W01001900","Neath Port Talbot 020G","C1","Urban city and town",34584,"1540","6.0328999999999997","255.2669528750684","Ystalyfera 1","Neath Port Talbot 020G","Neath Port Talbot",570,3,2,2
"W01001901","Powys 017F","D2","Rural town and fringe in a sparse setting",34585,"1848","0.81599999999999995","2264.7058823529414","St. John 1","Powys 017F","Powys",1654,9,5,4
"W01001902","Powys 017G","D2","Rural town and fringe in a sparse setting",34586,"1382","1.4798","933.90998783619409","St. John 2","Powys 017G","Powys",493,3,2,2
"W01001903","Powys 018F","D1","Rural town and fringe",34587,"2106","6.2465999999999999","337.14340601287103","Crickhowell","Powys 018F","Powys",1708,9,5,4
"W01001904","Powys 018G","E1","Rural village and dispersed",34588,"1710","49.971000000000004","34.219847511556701","Llangattock and Glangrwyney","Powys 018G","Powys",1520,8,4,4
"W01001905","Powys 018H","E1","Rural village and dispersed",34589,"2125","132.6609","16.018284211851419","Llangors, Bwlch & Grwyney","Powys 018H","Powys",1367,8,4,3
"W01001906","Powys 001F","E2","Rural village and dispersed in a sparse setting",34590,"1958","187.00349999999997","10.470392265385408","Llanrhaeadr-ym-Mochnant","Powys 001F","Powys",1108,6,3,3
"W01001907","Powys 001G","E2","Rural village and dispersed in a sparse setting",34591,"1355","123.13690000000001","11.004012607106398","Llansilin","Powys 001G","Powys",1251,7,4,3
"W01001908","Monmouthshire 010G","C1","Urban city and town",34592,"2099","0.48060000000000003","4367.4573449854342","Dewstow","Monmouthshire 010G","Monmouthshire",958,6,3,3
"W01001909","Monmouthshire 002F","C1","Urban city and town",34593,"2680","0.90239999999999998","2969.8581560283687","Croesonen","Monmouthshire 002F","Monmouthshire",564,3,2,2
"W01001910","The Vale of Glamorgan 012G","C1","Urban city and town",34594,"1799","0.32640000000000002","5511.6421568627447","Castleland 2G","The Vale of Glamorgan 012G","Vale of Glamorgan",346,2,1,1
"W01001911","The Vale of Glamorgan 012H","C1","Urban city and town",34595,"1188","0.1176","10102.040816326531","Castleland 2H","The Vale of Glamorgan 012H","Vale of Glamorgan",306,2,1,1
"W01001852","Cardiff 004B","C1","Urban city and town",34596,"1848","3.3991000000000002","543.67332529198904","Rhiwbina 5","Cardiff 004B","Cardiff",1897,10,5,4
"W01001853","Cardiff 004C","C1","Urban city and town",34597,"1679","0.38409999999999994","4371.2574850299407","Rhiwbina 6","Cardiff 004C","Cardiff",1894,10,5,4
"W01001854","Cardiff 004D","C1","Urban city and town",34598,"1572","0.32030000000000003","4907.8988448329683","Rhiwbina 7","Cardiff 004D","Cardiff",1880,10,5,4
"W01001855","Cardiff 042A","C1","Urban city and town",34599,"1773","0.12820000000000001","13829.953198127923","Riverside 1","Cardiff 042A","Cardiff",283,2,1,1
"W01001856","Cardiff 042B","C1","Urban city and town",34600,"1823","0.1469","12409.802586793738","Riverside 2","Cardiff 042B","Cardiff",135,1,1,1
"W01001857","Cardiff 042C","C1","Urban city and town",34601,"1925","0.2281","8439.2810170977646","Riverside 3","Cardiff 042C","Cardiff",85,1,1,1
"W01001858","Cardiff 034A","C1","Urban city and town",34602,"1765","1.1951000000000001","1476.8638607647895","Riverside 4","Cardiff 034A","Cardiff",1353,8,4,3
"W01001859","Cardiff 034B","C1","Urban city and town",34603,"1514","0.15060000000000001","10053.120849933599","Riverside 5","Cardiff 034B","Cardiff",1383,8,4,3
"W01001860","Cardiff 034C","C1","Urban city and town",34604,"1698","0.17980000000000002","9443.8264738598427","Riverside 6","Cardiff 034C","Cardiff",1515,8,4,4
"W01001756","Cardiff 025B","C1","Urban city and town",34605,"4497","0.66220000000000001","6790.9996979764419","Gabalfa 2","Cardiff 025B","Cardiff",985,6,3,3
"W01001757","Cardiff 025C","C1","Urban city and town",34606,"1483","0.18289999999999998","8108.2558775287052","Gabalfa 3","Cardiff 025C","Cardiff",1426,8,4,3
"W01001758","Cardiff 025D","C1","Urban city and town",34607,"2235","0.21539999999999998","10376.044568245126","Gabalfa 4","Cardiff 025D","Cardiff",1490,8,4,4
"W01001759","Cardiff 046A","C1","Urban city and town",34608,"1488","1.3441000000000001","1107.0604865709397","Grangetown 1","Cardiff 046A","Cardiff",825,5,3,2
"W01001760","Cardiff 046B","C1","Urban city and town",34609,"1674","0.19800000000000001","8454.545454545454","Grangetown 2","Cardiff 046B","Cardiff",490,3,2,2
"W01001761","Cardiff 046C","C1","Urban city and town",34610,"1828","0.15509999999999999","11785.944551901999","Grangetown 3","Cardiff 046C","Cardiff",275,2,1,1
"W01001762","Cardiff 046D","C1","Urban city and town",34611,"1865","0.16420000000000001","11358.099878197319","Grangetown 4","Cardiff 046D","Cardiff",48,1,1,1
"W01001764","Cardiff 044A","C1","Urban city and town",34612,"2098","0.23629999999999998","8878.5442234447746","Grangetown 5","Cardiff 044A","Cardiff",420,3,2,1
"W01001765","Cardiff 044B","C1","Urban city and town",34613,"1473","0.12240000000000001","12034.313725490196","Grangetown 6","Cardiff 044B","Cardiff",345,2,1,1
"W01001766","Cardiff 044C","C1","Urban city and town",34614,"1862","0.12689999999999999","14672.970843183612","Grangetown 7","Cardiff 044C","Cardiff",329,2,1,1
"W01001767","Cardiff 044D","C1","Urban city and town",34615,"1820","0.16250000000000001","11200","Grangetown 8","Cardiff 044D","Cardiff",388,3,2,1
"W01001768","Cardiff 044E","C1","Urban city and town",34616,"1733","0.09849999999999999","17593.908629441627","Grangetown 9","Cardiff 044E","Cardiff",247,2,1,1
"W01001769","Cardiff 018A","C1","Urban city and town",34617,"1613","0.35399999999999998","4556.4971751412431","Heath 1","Cardiff 018A","Cardiff",1905,10,5,4
"W01001770","Cardiff 018B","C1","Urban city and town",34618,"1140","0.98780000000000001","1154.0797732334481","Heath 2","Cardiff 018B","Cardiff",1534,9,5,4
"W01001771","Cardiff 018C","C1","Urban city and town",34619,"1629","0.40360000000000001","4036.1744301288404","Heath 3","Cardiff 018C","Cardiff",1869,10,5,4
"W01001772","Cardiff 021A","C1","Urban city and town",34620,"1438","0.29260000000000003","4914.5591250854404","Heath 4","Cardiff 021A","Cardiff",1732,10,5,4
"W01001773","Cardiff 012A","C1","Urban city and town",34621,"2578","0.33110000000000001","7786.1673210510417","Heath 5","Cardiff 012A","Cardiff",1632,9,5,4
"W01001774","Cardiff 018D","C1","Urban city and town",34622,"1398","0.23149999999999998","6038.8768898488124","Heath 6","Cardiff 018D","Cardiff",1884,10,5,4
"W01001775","Cardiff 021B","C1","Urban city and town",34623,"1706","0.24780000000000002","6884.5843422114604","Heath 7","Cardiff 021B","Cardiff",1537,9,5,4
"W01001912","Newport 020E","C1","Urban city and town",34624,"1366","16.070899999999998","84.998351056879216","Marshfield 4","Newport 020E","Newport",1135,6,3,3
"W01001776","Cardiff 021C","C1","Urban city and town",34625,"1333","0.3004","4437.4167776298273","Heath 8","Cardiff 021C","Cardiff",1765,10,5,4
"W01001777","Cardiff 001A","C1","Urban city and town",34626,"1488","3.3895","439.00280277327039","Lisvane 1","Cardiff 001A","Cardiff",1874,10,5,4
"W01001778","Cardiff 001B","C1","Urban city and town",34627,"1772","4.3161000000000005","410.55582586130993","Lisvane 2","Cardiff 001B","Cardiff",1886,10,5,4
"W01001779","Cardiff 026A","C1","Urban city and town",34628,"1437","0.47100000000000003","3050.9554140127389","Llandaff 1","Cardiff 026A","Cardiff",1859,10,5,4
"W01001780","Cardiff 026B","C1","Urban city and town",34629,"1745","0.5403","3229.6872108088101","Llandaff 2","Cardiff 026B","Cardiff",1778,10,5,4
"W01001781","Cardiff 026C","C1","Urban city and town",34630,"1784","0.67459999999999998","2644.5300919063147","Llandaff 3","Cardiff 026C","Cardiff",1500,8,4,4
"W01001782","Cardiff 026D","C1","Urban city and town",34631,"1395","0.317","4400.6309148264982","Llandaff 4","Cardiff 026D","Cardiff",1814,10,5,4
"W01001783","Cardiff 026E","C1","Urban city and town",34632,"1235","0.2944","4194.972826086957","Llandaff 5","Cardiff 026E","Cardiff",1888,10,5,4
"W01001784","Cardiff 026F","C1","Urban city and town",34633,"1282","0.25690000000000002","4990.2685869988318","Llandaff 6","Cardiff 026F","Cardiff",1829,10,5,4
"W01001785","Cardiff 023A","C1","Urban city and town",34634,"1229","0.22020000000000001","5581.2897366030875","Llandaff North 1","Cardiff 023A","Cardiff",195,2,1,1
"W01001786","Cardiff 023B","C1","Urban city and town",34635,"1625","0.44619999999999999","3641.8646346929631","Llandaff North 2","Cardiff 023B","Cardiff",879,5,3,2
"W01001787","Cardiff 023C","C1","Urban city and town",34636,"1490","0.30980000000000002","4809.5545513234338","Llandaff North 3","Cardiff 023C","Cardiff",467,3,2,1
"W01001788","Cardiff 023D","C1","Urban city and town",34637,"1500","0.28660000000000002","5233.7752965805994","Llandaff North 4","Cardiff 023D","Cardiff",147,1,1,1
"W01001789","Cardiff 023E","C1","Urban city and town",34638,"1555","0.48960000000000004","3176.0620915032678","Llandaff North 5","Cardiff 023E","Cardiff",1486,8,4,4
"W01001790","Cardiff 023F","C1","Urban city and town",34639,"1214","0.23760000000000001","5109.4276094276092","Llandaff North 6","Cardiff 023F","Cardiff",550,3,2,2
"W01001791","Cardiff 005A","C1","Urban city and town",34640,"1621","0.92079999999999995","1760.425716768028","Llanishen 1","Cardiff 005A","Cardiff",1619,9,5,4
"W01001792","Cardiff 005B","C1","Urban city and town",34641,"1757","0.45729999999999998","3842.1167723595017","Llanishen 2","Cardiff 005B","Cardiff",503,3,2,2
"W01001793","Cardiff 002A","C1","Urban city and town",34642,"1482","0.24559999999999998","6034.2019543973947","Llanishen 3","Cardiff 002A","Cardiff",1858,10,5,4
"W01001794","Cardiff 001C","C1","Urban city and town",34643,"1399","0.29420000000000002","4755.268524813052","Llanishen 4","Cardiff 001C","Cardiff",1863,10,5,4
"W01001795","Cardiff 002B","C1","Urban city and town",34644,"1551","0.44689999999999996","3470.5750727232044","Llanishen 5","Cardiff 002B","Cardiff",1906,10,5,4
"W01001796","Cardiff 002C","C1","Urban city and town",34645,"1443","0.3009","4795.6131605184446","Llanishen 6","Cardiff 002C","Cardiff",1726,10,5,4
"W01001797","Cardiff 005C","C1","Urban city and town",34646,"1422","0.39929999999999999","3561.2321562734787","Llanishen 7","Cardiff 005C","Cardiff",1738,10,5,4
"W01001798","Cardiff 002D","C1","Urban city and town",34647,"1468","0.29220000000000002","5023.956194387406","Llanishen 8","Cardiff 002D","Cardiff",1833,10,5,4
"W01001799","Cardiff 001D","C1","Urban city and town",34648,"1287","0.63549999999999995","2025.1770259638081","Llanishen 9","Cardiff 001D","Cardiff",1830,10,5,4
"W01001800","Cardiff 005D","C1","Urban city and town",34649,"1509","0.38009999999999999","3970.0078926598262","Llanishen 10","Cardiff 005D","Cardiff",599,4,2,2
"W01001802","Cardiff 007A","C1","Urban city and town",34650,"1681","0.36869999999999997","4559.2622728505567","Llanrumney 1","Cardiff 007A","Cardiff",544,3,2,2
"W01001803","Cardiff 015A","C1","Urban city and town",34651,"1699","0.28920000000000001","5874.8271092669429","Llanrumney 2","Cardiff 015A","Cardiff",301,2,1,1
"W01001804","Cardiff 015B","C1","Urban city and town",34652,"1625","0.33130000000000004","4904.9200120736486","Llanrumney 3","Cardiff 015B","Cardiff",419,3,2,1
"W01001805","Cardiff 015C","C1","Urban city and town",34653,"1376","0.53790000000000004","2558.0963004275886","Llanrumney 4","Cardiff 015C","Cardiff",233,2,1,1
"W01001806","Cardiff 015D","C1","Urban city and town",34654,"1653","0.94609999999999994","1747.1726033188882","Llanrumney 5","Cardiff 015D","Cardiff",961,6,3,3
"W01001807","Cardiff 007B","C1","Urban city and town",34655,"1573","0.2447","6428.2795259501427","Llanrumney 6","Cardiff 007B","Cardiff",84,1,1,1
"W01001808","Cardiff 007C","C1","Urban city and town",34656,"1758","0.3322","5291.9927754364844","Llanrumney 7","Cardiff 007C","Cardiff",89,1,1,1
"W01001913","Newport 020F","C1","Urban city and town",34657,"1615","6.9533000000000005","232.26381718033161","Marshfield 5","Newport 020F","Newport",1400,8,4,3
"W01001914","Rhondda Cynon Taf 023F","D1","Rural town and fringe",34658,"1846","4.6354000000000006","398.23963412003275","Tonyrefail West 2","Rhondda Cynon Taf 023F","Rhondda Cynon Taf",1498,8,4,4
"W01001915","Rhondda Cynon Taf 027F","C1","Urban city and town",34659,"1763","0.49540000000000001","3558.7404117884539","Church Village 2","Rhondda Cynon Taf 027F","Rhondda Cynon Taf",1737,10,5,4
"W01001916","Rhondda Cynon Taf 027G","C1","Urban city and town",34660,"1543","0.52549999999999997","2936.2511893434826","Church Village 3","Rhondda Cynon Taf 027G","Rhondda Cynon Taf",1839,10,5,4
"W01001917","Rhondda Cynon Taf 023G","D1","Rural town and fringe",34661,"1596","0.86939999999999995","1835.7487922705316","Tonyrefail West 4","Rhondda Cynon Taf 023G","Rhondda Cynon Taf",668,4,2,2
"W01001918","Bridgend 017E","C1","Urban city and town",34662,"1999","0.3604","5546.6148723640399","Bryntirion Laleston and Merthyr Mawr 1","Bridgend 017E","Bridgend",1899,10,5,4
"W01001919","Bridgend 017F","C1","Urban city and town",34663,"1511","0.31670000000000004","4771.0767287653925","Bryntirion Laleston and Merthyr Mawr 4","Bridgend 017F","Bridgend",1864,10,5,4
"W01001920","Bridgend 017G","C1","Urban city and town",34664,"1267","0.30969999999999998","4091.0558605101714","Bryntirion Laleston and Merthyr Mawr 5","Bridgend 017G","Bridgend",1744,10,5,4
"W01001921","Bridgend 017H","C1","Urban city and town",34665,"1623","0.31690000000000002","5121.4894288419055","Bryntirion Laleston and Merthyr Mawr 6","Bridgend 017H","Bridgend",1533,9,5,4
"W01001922","Cardiff 032E","C1","Urban city and town",34666,"2097","0.12529999999999999","16735.833998403832","Cathays 9","Cardiff 032E","Cardiff",953,5,3,2
"W01001923","Carmarthenshire 026G","D1","Rural town and fringe",34667,"1590","2.5992000000000002","611.72668513388726","Glanymor 3","Carmarthenshire 026G","Carmarthenshire",423,3,2,1
"W01001924","Carmarthenshire 026H","C1","Urban city and town",34668,"1344","0.3458","3886.6396761133606","Glanymor 4","Carmarthenshire 026H","Carmarthenshire",154,1,1,1
"W01001925","Carmarthenshire 023F","C1","Urban city and town",34669,"2298","12.6273","181.98664797700221","Hengoed 2","Carmarthenshire 023F","Carmarthenshire",902,5,3,2
"W01001926","Conwy 011F","D1","Rural town and fringe",34670,"2260","17.477799999999998","129.30689217178366","Llansanffraid","Conwy 011F","Conwy",1542,9,5,4
"W01001927","Conwy 010G","C1","Urban city and town",34671,"1382","1.8444","749.29516373888521","Abergele Pensarn 1","Conwy 010G","Conwy",723,4,2,2
"W01001928","Conwy 010H","C1","Urban city and town",34672,"1128","0.50190000000000001","2247.459653317394","Abergele Pensarn 2","Conwy 010H","Conwy",57,1,1,1
"W01001929","Wrexham 012F","C1","Urban city and town",34673,"1218","0.21690000000000001","5615.4910096818812","Smithfield 2","Wrexham 012F","Wrexham",483,3,2,2
"W01001930","Wrexham 019F","E1","Rural village and dispersed",34674,"2101","113.4367","18.521342740047974","Ceiriog Valley 3","Wrexham 019F","Wrexham",1119,6,3,3
